877	For automatically extracting these surface level mappings we will draw on the approach to learning paraphrases from a corpus that is described in Barzilay and McKeown    	3
878	This description can then be given the standard settheoretical interpretation of King       	0
879	Griffiths et al     helped pave the path for cognitivelinguistic multimodal research   showing that Latent Dirichlet Allocation outperformed Latent Semantic Analysis   Deerwester et al     in the prediction of association norms	0
880	A more flexible approach is used by Reiter and Sripada      where users can specify boundary values for attributes like rainfall   specifying   for example   rain counts as moderate above   mmh   as heavy above   mmh   and so on	0
881	Collins and Duffy     define a kernel over parse trees and apply it to reranking the output of a parser   but the resulting feature space is restricted by the need to compute the kernel efficiently   and the results are not as good as Collins   previous work on reranking using a finite set of features   Collins    	0
882	The shallow parser used is the SNoWbased CSCL parser   Punyakanok and Roth     Munoz et al    	5
883	In practice   perceptrontype algorithms are often applied in a batch learning scenario   ie   the algorithm is applied for K epochs to a training sample of size T and then used for prediction on an unseen test set   Freund and Schapire     Collins    	1
884	Table   shows the results on identifying all phrases   chunking in CoNLL   Tjong Kim Sang and Buchholz     terminology	5
885	Unfortunately   as shown in   Okanohara and Tsujii      with the represetation of sentences that we use   linear classifiers can not discriminate real sentences from sentences sampled from a trigram   which is the model we use as a baseline   so here we resort to a nonlinear largemargin classifier   see section   for details  	4
886	Perhaps some variation of multilevel bulleted lists   appropriately integrated with interface elements for expanding and hiding items   might provide physicians a better overview of the information landscape   see   for example   DemnerFushman and Lin    	0
887	Pierce and Cardie     have shown   in the context of base noun identification   that combining sample selection and cotraining can be an effective learning framework for largescale training	0
888	  The regular TBL   as described in section     An improved version of TBL   which makes extensive use of indexes to speed up the rules   update    The FastTBL algorithm    The ICA algorithm   Hepple    	1
889	For example   Jokinen and Ragni     and Jokinen et al     find that machine learning algorithms can be trained to recognise some of the functions of head movements   while Reidsma et al     show that there is a dependence between focus of attention and assignment of dialogue act labels	0
890	This approach resembles the work by Grishman et al     and Hirschman et al     on selectional restrictions	1
891	Unless it is desired to intentionally filter these out as being outside of the new domain   one can insert some arbitrarily small probability for these arcs   using   for example   an Ngram backoff model   Katz   	0
892	feature Cohen s k corrected k agreement    dial act    turn    Table   : Intercoder agreement on feedback expression annotation Although researchers do not totally agree on how to measure agreement in various types of annotated data and on how to interpret the resulting figures   see Artstein and Poesio      it is usually assumed that Cohen s kappa figures over   are good while those over   are excellent   Fleiss    	0
893	To name a few examples   Rohrbach et al     and Socher et al     show how semantic information from text can be used to improve zeroshot classification   ie   classifying neverbeforeseen objects    and Motwani and Mooney     show that verb clusters can be used to improve activity recognition in videos	0
894	Empirical evidence has been brought forward that inflectional andor derivational stemmers augmented by dictionaries indeed perform substantially better than those without access to such lexical repositories   Krovetz     Kraaij and Pohlmann     Tzoukermann et al    	0
895	The XTAG group   Doran et al     at the University of Pennsylvania is also developing Korean   Chinese   and Hindi grammars	0
896	HOLMES is given the following set of six domainindependent rules   which are similar to the upward monotone rules introduced by   MacCartney and Manning    	1
897	The lexicon is used to mediate and map between a languageindependent domain model and a languagedependent ontology widely used in NLG   the Upper Model   Bateman   	0
898	ImageNet is a largescale and widely used image database   built on top of WordNet   which maps words into groups of images   called synsets   Deng et al    	5
899	based parsing algorithms with an arcfactored parameterization   McDonald et al    	5
900	Two applications that   like helpdesk   deal with question   answer pairs are : summarization of email threads   Dalli   Xia   and Wilks    Shrestha and McKeown     and answer extraction in FAQs   Frequently Asked Questions    Berger and Mittal  	1
901	The retrieval process relies on the vector space model   Salton      with the cosine measure expressing the similarity between a query and a document	5
902	For rightbranching structures   the leftcorner ancestor is the parent   conditioning on which has been found to be beneficial   Johnson      as has conditioning on the leftcorner child   Roark and Johnson    	0
903	A few others incorporate various measures of interdocument similarity between the texts to be labeled   Agarwal and Bhattacharyya     Pang and Lee     Goldberg and Zhu    	0
904	A few others incorporate various measures of interdocument similarity between the texts to be labeled   Agarwal and Bhattacharyya     Pang and Lee     Goldberg and Zhu    	0
905	This is similar to   one sense per collocation   idea of Yarowsky    	1
906	Against the background of a growing interest in multilingual NLP   multilingual anaphora   coreference resolution has gained considerable momentum in recent years   Aone and McKee    Azzam   Humphreys   and Gaizauskas    Harabagiu and Maiorano    Mitkov and Barbu    Mitkov    Mitkov and Stys    Mitkov   Belguith   and Stys   	0
907	This system has been successfully tested with the development of plugins supporting instant messaging   distributed video encoding   Hughes and Walkerdine      distributed virtual worlds   Hughes et al     and digital library management   Walkerdine and Rayson    	0
908	be found in figure    which is similar with that in Moschitti et al    	1
909	It is inspired by the system described in Ratinov and Roth    	4
910	  A user study was performed   but it was either very small compared to the corpus   Carmel   Shtalhaim   and Soffer    Jijkoun and de Rijke     or the corpus itself was significantly smaller than ours   Feng et al    Leuski et al   	1
911	Although a number of methods for querydependent text summarization are beginning to be developed and evaluated in a variety of realistic settings   Mani et al      we again propose the use of vector space methods from IR   which can be easily extended to the summarization task   Salton et al     :	1
912	Riehemann    Oliva    Frank    Opalka    Sanfilippo   	1
913	When we run our classifiers on resourcetight environments such as cellphones   we can use a random feature mixing technique   Ganchev and Dredze     or a memoryefficient trie implementation based on a succinct data structure   Jacobson     Delpratt et al     to reduce required memory usage	3
914	These translations gave rise to a number of automatically constructed linguistic resources :     the original   source   target   phrasal translation pairs      the marker lexicon      the gen Thanks are due to one of the anonymous reviewers for pointing out that our wEBMT system   seeded with input from multiple translation systems   with a postvalidation process via the Web   amounting to an ngram target language model    in effect forms a multiengine MT system as described by Frederking and Nirenburg      Frederking et al      and Hogan and Frederking    	1
915	A variety of statistical methods were proposed over the recent years for learning to produce a full parse of freetext sentences   eg   Bod      Magerman      Collins      Ratnaparkhi      and Sekine     	0
916	Discriminative approaches   especially SVMs   have been shown to be very effective for many supervised classification tasks   see   for example    Joachims     Ng and Jordan    	0
917	This is the approach taken by IBM Models     Brown et al b   Och and Ney     and more recently by the LEAF model   Fraser and Marcu   	1
918	A few others incorporate various measures of interdocument similarity between the texts to be labeled   Agarwal and Bhattacharyya     Pang and Lee     Goldberg and Zhu    	0
919	  Manandhar     proposes to unify these two steps by including an update operator in the	0
920	For instance   when building translation units in EBMT approaches   Richardson et al       Aramaki       AlAdhaileh   Tang       Sato   Nagao       Sato       Sadler   Vendelmans      etc   where SSSTC can be used to represent the entries of the BKB or when SSSTC used as an annotation schema to find the translation correspondences   lexical and structural correspondences   for transferrules   extraction from parallel parsed corpus   Menezes   Richardson       Watanabe et al	0
921	Silberer and Lapata     introduce a new method of multimodal integration based on Canonical Correlation Analysis   and performs a systematic comparison between their CCAbased model and others on association norm prediction   held out feature prediction   and word similarity	0
922	More details on how the structural divergences described in   Don     can be accounted for using our formalism can be found in   Nasr et al    	0
923	At present   the system takes into consideration the number of incorrect answers received in response to the current question and the number of uninterpretable answers   In addition to a remediation policy   the tutorial planner implements an error recovery policy   Dzikovska et al    	5
924	More recently   Silberer et al     show that visual attribute classifiers   which have been immensely successful in object recognition   Farhadi et al      act as excellent substitutes for feature	0
925	We found the same number using our previous approach   Wang and CallisonBurch      which is roughly equivalent to our core module	2
926	Similar things hold for multifaceted properties like intelligence   Kamp   	0
927	We have shown elsewhere   Jensen and Binot    Zadrozny a   b   that natural language programs   such as online grammars and dictionaries   can be used as referential levels for commonsense reasoning   for example   to disambiguate PP attachment	2
928	  Och and Ney     Blunsom et al     used maximum likelihood estimation to learn weights for MT   Och     Moore and Quirk     Zhao and Chen     Galley and Quirk     employed an evaluation metric as a loss function and directly optimized it	1
929	There has been some controversy   at least for simple stemmers   Lovins     Porter      about the effectiveness of morphological analysis for document retrieval   Harman     Krovetz     Hull    	0
930	Rubenstein and Goodenough     reported an intrasubject correlation of r    for   subjects judging the similarity of a subset     of the original   word pairs	1
931	Withindocument coreference resolution has been applied to produce summaries of text surrounding occurrences of the name   Bagga and Baldwin     Gooi and Allan    	0
932	More recently   Simard and Langlais     have proposed the exploitation of TMs at a subsentential level   while Carl   Way   and Sch   aler     and Sch   aler   Way   and Carl     pages      describe how phrasal lexicons might come to occupy a central place in a future hybrid integrated translation environment	0
933	With a minimal set of features and a small number of lexical entries   Niyogi     has successfully modeled many of the argument alternations described by Levin     using a Hale and Keyser     style analysis	0
934	For some adjectives   including the ones that Bierwisch     called evaluative   as opposed to dimensional    this is clearly inadequate	0
935	WIT has been implemented in Common Lisp and C on UNIX   and we have built several experimental and demonstration dialogue systems using it   including a meeting room reservation system   Nakano et al   b    a videorecording programming system   a schedule management system   Nakano et al   a    and a weather infomiation system   Dohsaka et al    	2
936	The more conservative approach is to try to integrate existing statistical disambiguation schemes for QLFs   either individually or in a   packed   structure   Alshawi and Carter     with the resolution process as described here	3
937	They proved to be useful in a number of NLP applications such as natural language generation   Iordanskaja et al      multidocument summarization   McKeown et al      automatic evaluation of MT   Denkowski and Lavie      and TE   Dinu and Wang    	4
938	While many approaches have addressed this problem   our work is most closely related to that of   Raina et al     MacCartney and Manning     Tatu and Moldovan     Braz et al      which convert the inputs into logical forms and then attempt to   prove   H from T plus a set of axioms	1
939	While this is simply irrelevant for generalpurpose morphological analyzers   dealing with such phenomena is crucial for any attempt to cope adequately with medical freetexts in an IR setting   Wolff    	0
940	The EDR has close ties to the named entity recognition   NER   and coreference resolution tasks   which have been the focus of several recent investigations   Bikel et al     Miller et al     Borthwick     Mikheev et al     Soon et al     Ng and Cardie     Florian et al      and have been at the center of evaluations such as : MUC   MUC   and the CoNLL   and CoNLL   shared tasks	0
941	In English   where the base form is morphologically simpler than the other two   this rule could be argued to follow from Gricean principles   Grice   	0
942	More generally   distributional clustering techniques   Sch   utze     Pereira et al     could be applied to extract semantic classes from the corpus itself	3
943	The use of the web as a corpus for teaching and research on language has been proposed a number of times   Kilgarriff     Robb     Rundell     Fletcher     b   and received a special issue of the journal Computational Linguistics   Kilgarriff and Grefenstette    	0
944	Somers     replicates the work of Fung and McKeown with different language pairs using the simpler metric of Levenshtein distance	0
945	  Only an automatic evaluation was performed   which relied on having model responses   Berger and Mittal    Berger et al   	1
946	Typed feature grammars can be used as the basis for implementations of Headdriven Phrase Structure Grammar   HPSG   Pollard and Sag     as discussed in   Gotz and Meurers   a   and   Meurers and Minnen    	0
947	In Marom and Zukerman   a   we identified several systems that resemble ours in that they provide answers to queries	0
948	The problem of handling illformed input has been studied by Carbonell and Hayes      Granger      Jensen et al      Kwasny and Sondheimer      Riesbeck and Schank      Thompson      Weischedel and Black      and Weischedel and Sondheimer    	1
949	A variety of such lists for many languages are already available   eg   Burnage   	0
950	In principle   this might be done by providing the generator with vague input   in which case no special algorithms are needed   but suitably contextualized vague input is often not available   Mellish   	4
951	Liu et al      Meral et al      Murphy      Murphy and Vogel     and Topkara et al   a   all belong to the syntactic transformation category	0
952	We induced a twoclass wordtoword model of translational equivalence from   million words of the Canadian Hansards   aligned using the method in   Gale   Church    	5
953	Tenny     observes that accomplishments differ from achievements only in terms of event duration   which is often a question of granularity	0
954	  The current system should be distinguished from an earlier voice system   VNLC   Biermann et al     which had no expectation and which handled discrete speech where a   millisecond pause must follow each word  	1
955	Thus   over the past few years   along with advances in the use of learning and statistical methods for acquisition of full parsers   Collins     Charniak   a   Charniak   b   Ratnaparkhi      significant progress has been made on the use of statistical learning methods to recognize shallow parsing patterns syntactic phrases or words that participate in a syntactic relationship   Church     Ramshaw and Marcus     Argamon et al     Cardie and Pierce     Munoz et al     Punyakanok and Roth     Buchholz et al     Tjong Kim Sang and Buchholz    	0
956	He was a grammarian who analysed Sanskrit   Misra    	0
957	After much exploration   DemnerFushman et al     discovered that it was not practical to annotate PICO entities at the phrase level due to significant unresolvable disagreement and interannotator reliability issues	0
958	The necessity of this kind of merging of arguments has been recognized before : Charniak and McDermott     call it abductive unificationmatching   Hobbs       refers to such operations using the terms knitting or petty conversational implicature	0
959	The OntoNotes   dataset   which is released for the CoNLL Shared Task   Pradhan et al      contains   annotated documents	5
960	and Yang et al      as described below	1
961	We collect substring rationales for a sentiment classification task   Pang and Lee     and use them to obtain significant accuracy improvements for each annotator	5
962	We apply two different priming experiments namely   the cross modal priming and masked priming experiment discussed in   Forster and Davis     Rastle et al     MarslenWilson et al     MarslenWilson et al     for Bangla morphologically complex words	5
963	Recently   several alternative   often quite sophisticated approaches to collective classification have been proposed   Neville and Jensen     Lafferty et al     Getoor et al     Taskar et al     Taskar et al     Taskar et al     McCallum and Wellner    	0
964	More sophisticated approaches have been proposed   Hillard et al      including an extension that   in an interesting reversal of our problem   makes use of sentimentpolarity indicators within speech segments   Galley et al    	0
965	The expectation parser uses an ATNlike representation for its grammar   Woods   	5
966	  Only an automatic evaluation was performed   which relied on having model responses   Berger and Mittal    Berger et al   	1
967	The error rate on sentence boundaries in the Brown corpus was not significantly worse than the lowest quoted before   Riley   :    vs    error rate  	1
968	We follow our previous work   Hou et al   b   and restrict bridging to noncoreferential cases	2
969	In our case   the clustering is performed by the program Snob   which implements mixture modeling combined with model selection based on the Minimum Message Length   MML   criterion   Wallace and Boulton    Wallace   	5
970	This is in line with our previous findings from   Prabhakaran et al     that candidates with higher power attempt to shift topics less often than others when responding to moderators	1
971	As has been previously observed and exploited in the NLP literature   Pang and Lee     Agarwal and Bhattacharyya     Barzilay and Lapata      the above optimization function   unlike many others that have been proposed for graph or set partitioning   can be solved exactly in an provably efficient manner via methods for finding minimum cuts in graphs	1
972	It is analogous to the step in other translation model induction algorithms that sets all probabilities below a certain threshold to negligible values   Brown et al     Dagan et al     Chen    	0
973	It provides a fine grained NE recognition covering   different NE types   Sekine    	5
974	Only a few such corpora exist   including the Hansard EnglishFrench corpus and the HKUST EnglishChinese corpus   Wu    	0
975	Recently   several alternative   often quite sophisticated approaches to collective classification have been proposed   Neville and Jensen     Lafferty et al     Getoor et al     Taskar et al     Taskar et al     Taskar et al     McCallum and Wellner    	0
976	In FAQs   Berger and Mittal     employed a sentence retrieval approach based on a language model where the entire response to an FAQ is considered a sentence   and the questions and answers are embedded in an FAQ document	0
977	The statistical significance test is performed by the resampling approach   Koehn    	5
978	With a minimal set of features and a small number of lexical entries   Niyogi     has successfully modeled many of the argument alternations described by Levin     using a Hale and Keyser     style analysis	0
979	Although evaluated on different data sets   this result is consistent with results from previous work   Gatt and Belz     Gatt et al    	1
980	We used the revised experimental setup   Gurevych      based on discrete relatedness scores and presentation of word pairs in isolation   that is scalable to the higher number of pairs	5
981	Robinson     Bobrow     consult relatively small lexicons   typically generated by hand	1
982	Typed feature grammars can be used as the basis for implementations of Headdriven Phrase Structure Grammar   Pollard and Sag       Meurers and Minnen     propose a compilation of lexical rules into TIT definite clauses	0
983	In the United States   for example   governmental bodies are providing and soliciting political documents via the Internet   with lofty goals in mind : electronic rulemaking   eRulemaking   initiatives involving the   electronic collection   distribution   synthesis   and analysis of public commentary in the regulatory rulemaking process    may    alter   the citizengovernment relationship    Shulman and Schlosberg    	0
984	This will become even more interesting when mappings of our synonym identifiers to a large medical thesaurus   MeSH    NLM      are incorporated into our system	3
985	  Och and Ney     Blunsom et al     used maximum likelihood estimation to learn weights for MT   Och     Moore and Quirk     Zhao and Chen     Galley and Quirk     employed an evaluation metric as a loss function and directly optimized it	1
986	raw length value as a feature   we follow our previous work   Rubino et al     Wagner et al     and create multiple features for length using a decision tree   J  	2
987	Most DOP models   such as in Bod      Goodman      Bonnema et al      Simaan     and Collins   Duffy      use a likelihood criterion in defining the best parse tree : they take   some notion of   the most likely   ie most probable   tree as a candidate for the best tree of a sentence	0
988	In some systems such dependencies are learned from labeled examples   Bikel et al   	0
989	CD for this type of descriptions along the lines of Section   is not difficult once relational descriptions are integrated with a standard GRE algorithm   Krahmer and Theune    Section    : Suppose an initial description is generated describing the set of all those dogs that are in sheds over a given size   say   size     if this description happens to distinguish an individual dog then this legitimizes the use of the noun phrase the dog in the large shed	0
990	Michiels proposed rules for doing this for infinitive complement codes   however there seems to be no principled reason not to extend this approach to computing the underlying relations in other types of VP as well as in cases of NP   AP and PP predication   see Williams      for further discussion  	0
991	While wikis have spread from a detailed design   Cunningham and Leuf      unfortunately blogs have not been designed under a model	0
992	In our experiment   we annotated a high number of pairs similar in size to the test sets by Finkelstein     and Gurevych    	1
993	notation of Montague     is more sophisticated   and may be considered another possibility	1
994	The recent great advances in speech and language technologies have made it possible to build fully implemented spoken dialogue systems   Aust et al     Allen et al     Zue et al     Walker et al    	0
995	Most approaches rely on VerbNet   Kipper et al     and FrameNet   Baker et al     to provide associations between verbs and semantic roles   that are then mapped onto the current instance   as shown by the systems competing in semantic role labelling competitions   Carreras and Marquez     Carreras and Marquez     and also   Gildea and Jurafsky     Pradhan et al     Shi and Mihalcea    	0
996	Vybornova and Macq     aimed to embed information by exploiting the linguistic phenomenon of presupposition   with the idea that some presuppositional information can be removed without changing the meaning of a sentence	0
997	We first identified the most informative unigrams and bigrams using the information gain measure   Yang and Pedersen     and then selected only the positive outcome predictors using odds ratio   Mladenic and Grobelnik   	5
998	Perhaps some variation of multilevel bulleted lists   appropriately integrated with interface elements for expanding and hiding items   might provide physicians a better overview of the information landscape   see   for example   DemnerFushman and Lin    	3
999	Most DOP models   such as in Bod      Goodman      Bonnema et al      Simaan     and Collins   Duffy      use a likelihood criterion in defining the best parse tree : they take   some notion of   the most likely   ie most probable   tree as a candidate for the best tree of a sentence	0
1000	Some previous works   Bannard and CallisonBurch     Zhao et al     Kouylekov et al     indicate   as main limitations of the mentioned resources   their limited coverage   their low precision   and the fact that they are mostly suitable to capture relations mainly between single words	0
1001	Nugget Fscore has been employed as a metric in the TREC questionanswering track since    to evaluate socalled definition and   other   questions   Voorhees   	0
1002	Manually defined heuristics are used to automatically annotate each tree in the treebank with partially specified HPSG derivation trees : Headargumentmodifier distinctions are made for each node in the tree based on Magerman     and Collins    	5
1003	Regarding future work   there are many research line that may be followed : i   Capturing more features by employing external knowledge such as ontological   lexical resource or WordNetbased features   Basili et al   a   Basili et al   b   Bloehdorn et al     Bloehdorn and Moschitti     or shallow semantic trees    Giuglea and Moschitti     Giuglea and Moschitti     Moschitti and Bejan     Moschitti et al     Moschitti     Moschitti et al    	3
1004	In addition   there has been much work on the application of linguistic and semantic knowledge to information retrieval   see Lin and DemnerFushman   a   for a brief overview	0
1005	However   Dunning     claims that the loglikelihood chisquared statistic   G   is more appropriate for corpusbased NLP	4
1006	In a loglinear parameterization   for example   a prior that penalizes feature strengths far from   can be used to do feature selection and avoid overfitting   Chen and Rosenfeld    	5
1007	This alignment is done on the basis of both length   Gale and Church      and a notion of cognateness   Simard     	5
1008	Since earlier versions of the SNoW based CSCL were used only to identify single phrases   Punyakanok and Roth     Munoz et al     and never to identify a collection of several phrases at the same time   as we do here   we also trained and tested it under the exact conditions of CoNLL   Tjong Kim Sang and Buchholz     to compare it to other shallow parsers	2
1009	A more detailed discussion of the various available Arabic tag sets can be found in Habash    	0
1010	The high Dirichlet priors are chosen to prevent sparsity in topic distributions   while the other parameters are selected as the best from Hoffman et al    	5
1011	The resulting speech understanding system is called the Voice Natural Language Computer with Expectation   VNLCE   Fink   	0
1012	In our previous papers   Zhang and Clark    Zhang   Blackwood   and Clark     we applied a set of beams to this structure   which makes it similar to the data structure used for phrasebased MT decoding   Koehn   	1
1013	A number of speech understanding systems have been developed during the past fifteen years   Barnett et al    Dixon and Martin    Erman et al    Haton and Pierrel    Lea    Lowerre and Reddy    Medress    Reddy    Walker    and Wolf and Woods   	1
1014	Another line of research approaches grounded language knowledge by augmenting distributional approaches of word meaning with perceptual information   Andrews et al     Steyvers     Feng and Lapata   b   Bruni et al     Silberer and Lapata     Johns and Jones     Bruni et al   a   Bruni et al   b   Silberer et al    	0
1015	In particular   since we treat each individual speech within a debate as a single   document    we are considering a version of documentlevel sentimentpolarity classification   namely   automatically distinguishing between positive and negative documents   Das and Chen     Pang et al     Turney     Dave et al    	0
1016	A number of alignment techniques have been proposed   varying from statistical methods   Brown et al     Gale and Church     to lexical methods   Kay and Roscheisen     Chen    	0
1017	  Michiels     contains further description and discussion of LDOCE  	0
1018	Juola       assumes that words ending in   ed are verbs	1
1019	For the development of these lists we used a collection of texts of about   words derived from the New York Times   NYT   corpus that was supplied as training data for the th Message Understanding Conference   MUC    Chinchor   	5
1020	We would also provide a user facility for choosing the right licence for every lexia   following the model of Creative Commons licences   Lessig    	5
1021	The language grounding problem has received significant attention in recent years   owed in part to the wide availability of data sets   eg Flickr   Von Ahn       computing power   improved computer vision models   Oliva and Torralba     Lowe     Farhadi et al     Parikh and Grauman     and neurological evidence of ties between the language   perceptual and motor systems in the brain   Pulverm   uller et al     Tettamanti et al     AzizZadeh et al    	0
1022	There has been some controversy   at least for simple stemmers   Lovins     Porter      about the effectiveness of morphological analysis for document retrieval   Harman     Krovetz     Hull    	0
1023	We have yet to import such a constraint into our model   but we plan to do so in the near future using the weighted majority algorithm   Littlestone and Warmuth   	3
1024	Generally speaking   we find that the personal public diary metaphor behind blogs   McNeill     may bring to an unsatisfactory representation of the context	0
1025	Most probabilistic translation model reestimation algorithms published to date are variations on the theme proposed by Brown et al   b  	0
1026	A number of proposals in the s deliberately limited the extent to which they relied on domain andor linguistic knowledge and reported promising results in knowledgepoor operational environments   Dagan and Itai      Lappin and Leass    Nasukawa    Kennedy and Boguraev    Williams   Harvey   and Preston    Baldwin    Mitkov    b  	0
1027	The significance testing is performed by paired bootstrap resampling   Koehn    	5
1028	The system is implemented based on   Galley et al     and   Marcu et al   	5
1029	IGEN uses standard chart generation techniques   Kay     in its base generator to efficiently produce generation candidates	0
1030	Position   subcat frame   phrase type   first word   last word   subcat frame    predicate   path   head word and its POS   predicate   head word   predicate   phrase type   path to BA and BEI   verb class    verb class   head word   verb class   phrase type   from Xue    	5
1031	The psycholinguistic studies of Martin      Allen      Hillinger et al      Grosjean et al      Dommergues and Grosjean      and Gee and Grosjean      responding to the idea of readjusted syntax as the source of prosodic phrasing   show that grammatical structure   even if readjusted   is not in itself a reliable predictor of prosodic phrasing : mismatches between syntax and prosody occur often and systematically   and can be related to specific nonsyntactic factors such as length and word frequency	0
1032	A number of studies   eg   Hildebrandt   Katz   and Lin    have pointed out shortcomings of the original nugget scoring model   although a number of these issues have been recently addressed   Lin and DemnerFushman a   b  	0
1033	Nasr     reported that the translation lexicon that our model induced from this tiny bitext accounted for    of the word types with precision between    and   	0
1034	Kinyon and Prolo     describe a simple tool which uses finegrained rules to identify the arguments of verb occurrences in the PennII Treebank	0
1035	The contextual interpreter then uses a reference resolution approach similar to Byron      and an ontology mapping mechanism   Dzikovska et al   a   to produce a domainspecific semantic representation of the student s output	1
1036	Zhu     maintains a survey of this area	0
1037	The principle of maximum entropy states that when one searches among probability distributions that model the observed data   evidence    the preferred one is the one that maximizes the entropy   a measure of the uncertainty of the model    Berger et al    	0
1038	In the context of word alignment   Deng and Byrne     use a stateduration HMM in order to model wordtophrase translations	0
1039	With respect to the focus on function words   our reordering model is closely related to the UALIGN system   Hermjakob    	1
1040	We could also introduce new variables   eg   nonterminal refinements   Matsuzaki et al      or secondary links Mid   not constrained by TREEPTREE   that augment the parse with representations of control   binding   etc   Sleator and Temperley     BuchKromann    	3
1041	Selectional Preferences have also been a recent focus of researchers investigating the learning of paraphrases and inference rules   Pantel et al     Roberto et al    	0
1042	Previously LDA has been successfully used to infer unsupervised joint topic distributions over words and feature norms together   Andrews et al     Silberer and Lapata    	0
1043	Something like this approach is in fact used in some systems   eg   Elhadad and Robin    PenMan    Hovy a  	0
1044	The emphasis on narrativity takes into account the use of blogs as public diaries on the web   that is still the main current interpretation of this literary genre   or metagenre   McNeill    	0
1045	For example   it would be helpful to consider strong correspondence between certain English and Chinese words   as in   Wu    	3
1046	The system utilizes several large size biological databases including three NCBI databases   GenPept      RefSeq      and Entrez GENE       PSD database from Protein Information Resources   PIR       and	5
1047	We take some core ideas from our previous work on mining script information   Regneri et al    	2
1048	While IA is generally thought to be consistent with findings on human language production   Hermann and Deutsch    Levelt    Pechmann    Sonnenschein     the hypothesis that incrementality is a good model of human GRE seems unfalsifiable until a preference order is specified for the properties on which it operates	0
1049	Typical examples are Bulgarian   Simov et al     Simov and Osenova      Chinese   Chen et al      Danish   Kromann      and Swedish   Nilsson et al    	0
1050	  A user study was performed   but it was either very small compared to the corpus   Carmel   Shtalhaim   and Soffer    Jijkoun and de Rijke     or the corpus itself was significantly smaller than ours   Feng et al    Leuski et al   	1
1051	Our work on the prosodic phrase status of clause final prepositional phrases   which we discuss below   suggests the existence of a discourseneutral phrasing that depends on syntactic constituency mediated by string adjacency and length of a potential prosodic phrase   Such phrasing provides us with a typical phrasing pattern analogous to the typical phrasal stress patterns examined in Liberman and Prince      which   are often overwhelmed by the chiaroscuro of highlight and background in discourse   but retain the status of nullhypothesis patterns that emerge when Computational Linguistics Volume    Number    September    J Bachenko and E Fitzpatrick DiscourseNeutral Prosodic Phrasing in English there is no good reason to take some other option    p   	1
1052	Another line of research approaches grounded language knowledge by augmenting distributional approaches of word meaning with perceptual information   Andrews et al     Steyvers     Feng and Lapata   b   Bruni et al     Silberer and Lapata     Johns and Jones     Bruni et al   a   Bruni et al   b   Silberer et al    	0
1053	When objects are compared in terms of several dimensions   these dimensions can be weighed in different ways   eg   Rasmusen   	0
1054	Most DOP models   such as in Bod      Goodman      Bonnema et al      Simaan     and Collins   Duffy      use a likelihood criterion in defining the best parse tree : they take   some notion of   the most likely   ie most probable   tree as a candidate for the best tree of a sentence	0
1055	While IA is generally thought to be consistent with findings on human language production   Hermann and Deutsch    Levelt    Pechmann    Sonnenschein     the hypothesis that incrementality is a good model of human GRE seems unfalsifiable until a preference order is specified for the properties on which it operates	0
1056	Other molecular biology databases We also included several model organism databases or nomenclature databases in the construction of the dictionary   ie   mouse Mouse Genome Database   MGD       fly FlyBase      yeast Saccharomyces Genome Database   SGD       rat   Rat Genome Database   RGD       worm   WormBase      Human Nomenclature Database   HUGO       Online Mendelian Inheritance in Man   OMIM       and Enzyme Nomenclature Database   ECNUM       	5
1057	The RenTAL system automatically converts an FBLTAG grammar into a strongly equivalent HPSGstyle grammar   Yoshinaga and Miyao    	0
1058	The features can be easily obtained by modifying the TAT extraction algorithm described in   Liu et al    	2
1059	Marinov and Hemming     present preliminary work on the automatic extraction of subcategorization frames for Bulgarian from the BulTreeBank   Simov   Popova   and Osenova   	0
1060	The use of the web as a corpus for teaching and research on language has been proposed a number of times   Kilgarriff     Robb     Rundell     Fletcher     b   and received a special issue of the journal Computational Linguistics   Kilgarriff and Grefenstette    	0
1061	ASARES is based on a Machine Learning technique   Inductive Logic Programming   ILP    Muggleton and DeRaedt      which infers general morphosyntactic patterns from a set of examples   this set is noted E   hereafter   and counterexamples   E    of the elements one	0
1062	Baroni and Bernardini     built a corpus by iteratively searching Google for a small set of seed terms	0
1063	Expanding on a suggestion of Michiels      we classify verbs as Subject Equi   Object Equi   Subject Raising or Object Raising for each sense which has a predicate complement code associated with it	2
1064	This Principle of Finitism is also assumed by JohnsonLaird      Jackendoff      Kamp      and implicitly or explicitly by almost all researchers in computational linguistics	1
1065	For more information on CATiB   see Habash and Roth     and Habash   Faraj   and Roth    	0
1066	With the exception of   Fung   b    previous methods for automatically constructing statistical translation models begin by looking at word cooccurrence frequencies in bitexts   Gale   Church     Kumano   Hirakawa     Fung   a   Melamed    	0
1067	Experiments   Section    show that forestbased extraction improves BLEU score by over   point on a stateoftheart treetostring system   Liu et al     Mi et al      which is also   points better than   and twice as fast as   extracting on best parses	2
1068	Our approach to extract and classify social events builds on our previous work   Agarwal and Rambow      which in turn builds on work from the relation extraction community   Nguyen et al    	2
1069	Previous sentimentanalysis work in different domains has considered interdocument similarity   Agarwal and Bhattacharyya     Pang and Lee     Goldberg and Zhu     or explicit	0
1070	For example   speech repairs   particle omission   and fillers can be dealt with in the framework of unification grammar   Nakano et al     Nakano and Shimazu    	3
1071	Levenberg et al     employed a Bayesian method to learn discontinuous SCFG rules	1
